pincode,city,canton,canton_code,country,country_code,longitude,latitude
7350,Oberpullendorf / Felsöpulya,Burgenland,,Österreich,AT,16.4994,47.5108
7350,Stoob,Burgenland,,Österreich,AT,16.4776,47.5284
7361,Strebersdorf,Burgenland,,Österreich,AT,16.6191,47.4578
7361,Kroatisch Geresdorf / Gerištof,Burgenland,,Österreich,AT,16.6102,47.4914
7361,Lutzmannsburg,Burgenland,,Österreich,AT,16.6366,47.4637
7361,Frankenau / Frakanava,Burgenland,,Österreich,AT,16.6,47.45
7371,Schwendgraben,Burgenland,,Österreich,AT,16.3557,47.4709
7371,Unterrabnitz,Burgenland,,Österreich,AT,16.3768,47.4539
7371,Oberrabnitz,Burgenland,,Österreich,AT,16.3544,47.4929
7372,Karl,Burgenland,,Österreich,AT,16.3464,47.5089
7372,Draßmarkt,Burgenland,,Österreich,AT,16.4,47.5167
7373,Piringsdorf,Burgenland,,Österreich,AT,16.4152,47.4483
7374,Weingraben / Bajngrob,Burgenland,,Österreich,AT,16.3637,47.5139
7441,Kogl im Burgenland,Burgenland,,Österreich,AT,16.2987,47.4453
7441,Deutsch Gerisdorf,Burgenland,,Österreich,AT,16.3667,47.4167
7441,Steinbach im Burgenland,Burgenland,,Österreich,AT,16.3166,47.475
7441,Salmannsdorf,Burgenland,,Österreich,AT,16.3333,47.4167
7441,Pilgersdorf,Burgenland,,Österreich,AT,16.3492,47.4411
7441,Bubendorf im Burgenland,Burgenland,,Österreich,AT,16.3466,47.4274
7441,Lebenbrunn,Burgenland,,Österreich,AT,16.3023,47.4627
7442,Hammerteich,Burgenland,,Österreich,AT,16.4437,47.4087
7442,Langeck im Burgenland,Burgenland,,Österreich,AT,16.3667,47.4
7442,Lockenhaus,Burgenland,,Österreich,AT,16.4162,47.4075
7442,Hochstraß,Burgenland,,Österreich,AT,16.4047,47.4287
7442,Glashütten bei Langeck im Burgenland,Burgenland,,Österreich,AT,16.3833,47.3757
7443,Rattersdorf,Burgenland,,Österreich,AT,16.498,47.4078
7443,Liebing,Burgenland,,Österreich,AT,16.4945,47.4136
7444,Unterloisdorf,Burgenland,,Österreich,AT,16.5328,47.4367
7444,Klostermarienberg,Burgenland,,Österreich,AT,16.5627,47.4219
7444,Mannersdorf an der Rabnitz,Burgenland,,Österreich,AT,16.5268,47.4281
7451,Oberloisdorf,Burgenland,,Österreich,AT,16.5076,47.4474
7452,Unterpullendorf / Dolnja Pulja,Burgenland,,Österreich,AT,16.5402,47.4753
7452,Großmutschen / Mucindrof,Burgenland,,Österreich,AT,16.5833,47.4667
7452,Kleinmutschen / Pervane,Burgenland,,Österreich,AT,16.5747,47.463
7453,Steinberg,Burgenland,,Österreich,AT,16.4876,47.4743
7453,Dörfl,Burgenland,,Österreich,AT,16.4833,47.4833
2852,Dreihütten,Burgenland,,Österreich,AT,16.2199,47.4207
2852,Aschau im Burgenland,Burgenland,,Österreich,AT,16.2,47.4
7400,Oberschützen,Burgenland,,Österreich,AT,16.2073,47.3514
7400,Unterschützen,Burgenland,,Österreich,AT,16.2037,47.3189
7400,Drumling,Burgenland,,Österreich,AT,16.25,47.3167
7400,Sankt Martin in der Wart,Burgenland,,Österreich,AT,16.2381,47.2988
7400,Oberwart / Felsöör,Burgenland,,Österreich,AT,16.2248,47.3214
7410,Loipersdorf im Burgenland,Burgenland,,Österreich,AT,16.0833,47.3333
7410,Kitzladen,Burgenland,,Österreich,AT,16.0667,47.3167
7411,Buchschachen,Burgenland,,Österreich,AT,16.1,47.3167
7411,Markt Allhau,Burgenland,,Österreich,AT,16.0833,47.2833
7412,Wolfau,Burgenland,,Österreich,AT,16.1,47.25
7422,Riedlingsdorf,Burgenland,,Österreich,AT,16.1333,47.35
7423,Hochart,Burgenland,,Österreich,AT,16.1167,47.4
7423,Wiesfleck,Burgenland,,Österreich,AT,16.1333,47.3833
7423,Pinkafeld,Burgenland,,Österreich,AT,16.1167,47.3667
7423,Kroisegg,Burgenland,,Österreich,AT,16.0375,47.3785
7423,Grafenschachen,Burgenland,,Österreich,AT,16.0667,47.3667
7423,Schönherrn,Burgenland,,Österreich,AT,16.1667,47.4167
7423,Schreibersdorf,Burgenland,,Österreich,AT,16.15,47.4
7423,Neustift an der Lafnitz,Burgenland,,Österreich,AT,16.0333,47.3667
7423,Weinberg im Burgenland,Burgenland,,Österreich,AT,16.1669,47.3909
7431,Oberschützen,Burgenland,,Österreich,AT,16.2073,47.3514
7431,Sulzriegel,Burgenland,,Österreich,AT,16.2333,47.3333
7431,Bad Tatzmannsdorf,Burgenland,,Österreich,AT,16.2523,47.3823
7431,Jormannsdorf,Burgenland,,Österreich,AT,16.2167,47.35
7432,Oberschützen,Burgenland,,Österreich,AT,16.2073,47.3514
7432,Willersdorf,Burgenland,,Österreich,AT,16.2,47.3667
7432,Schmiedrait,Burgenland,,Österreich,AT,16.1833,47.4167
7432,Aschau im Burgenland,Burgenland,,Österreich,AT,16.2,47.4
7433,Mariasdorf,Burgenland,,Österreich,AT,16.2314,47.3658
7433,Bergwerk,Burgenland,,Österreich,AT,16.25,47.3667
7433,Tauchen,Burgenland,,Österreich,AT,16.2167,47.4
7433,Neustift bei Schlaining,Burgenland,,Österreich,AT,16.25,47.35
7433,Grodnau,Burgenland,,Österreich,AT,16.2667,47.3833
7434,Dreihütten,Burgenland,,Österreich,AT,16.2199,47.4207
7434,Redlschlag,Burgenland,,Österreich,AT,16.2879,47.4408
7434,Stuben,Burgenland,,Österreich,AT,16.2487,47.4306
7434,Rettenbach,Burgenland,,Österreich,AT,16.2333,47.4
7434,Holzschlag,Burgenland,,Österreich,AT,16.3,47.3833
7434,Bernstein,Burgenland,,Österreich,AT,16.25,47.4
7435,Glashütten bei Schlaining,Burgenland,,Österreich,AT,16.3333,47.35
7435,Unterkohlstätten,Burgenland,,Österreich,AT,16.3167,47.3833
7435,Günseck,Burgenland,,Österreich,AT,16.3167,47.4
7435,Oberkohlstätten,Burgenland,,Österreich,AT,16.3333,47.3667
7435,Holzschlag,Burgenland,,Österreich,AT,16.3,47.3833
